time,block_id,x,y,z,isLocked,isHeld
319.9999,Block0,-2.0378,-49.0000,2.6182,0,0
319.9999,Block1,4.0420,-49.0000,-9.7290,0,0
319.9999,Block2,6.2285,-49.0000,6.8108,0320.01320.0199,Block0,-6.4247,-19.0000,-9.8825,0,0320.0199,Block0,-2.0378,-49.0000,2.6182,0,0
320.0199,Block1,4.0420,-49.0000,-9.320.0399,Blo320.0399,Block0,-6.4247,-19.0000,-9.8825,0,0
320.0399,Block1,4.1654,-19.0000,0.8588,0,0320.0399,Block0,-2.0378,-49.00320.0599,Block0,-6320.0599,Block0,-6.4247,-19.0000,-9.8825,0,0
320.0599,Block1,4.1654,-19.0000,0.8588,0,0
320.0599,Block2,-8.240320.0799,Block0,-6.1220,320.0799,Block0,-6.4247,-19.0000,-9.8825,0,0
320.0799,Block1,4.1654,-19.0000,0.8588,0,0
320.0799,Block2,320.0999,Block0,-6.1220,1.0000320.0999,Block0,-6.4247,-19.0000,-9.8825,0,0
320.0999,Block1,4.1654,-19.0000,0.8588,0,0
320.0999,B320.1199,Block0,-6.1220,1.0000,4.008320.1199,Block0,-6.4247,-19.0000,-9.8825,0,0
320.1199,Block1,4.1654,-19.0000,0.8588,0,0
320.320.1399,Block0,-6.1220,1.0000,4.0089,0,0320.1399,Block0,-6.4247,-19.0000,-9.8825,0,0
320.1399,Block1,4.1654,-19.0000,0.8588,0,0320.1599,Block0,-6.1220,1.0000,4.0089,0,0
320.1320.1599,Block0,-6.4247,-19.0000,-9.8825,0,0
320.1599,Block1,4.1654,-19.0000,0.85320.1799,Block0,-6.1220,1.0000,4.0089,0,0
320.1799,Bl320.1799,Block0,-6.4247,-19.0000,-9.8825,0,0
320.1799,Block1,4.1654,-19.000320.1999,Block0,-6.1220,1.0000,4.0089,0,0
320.1999,Block1,4320.1999,Block0,-6.4247,-19.0000,-9.8825,0,0
320.1999,Block1,4.1654,-320.2199,Block0,-6.1220,1.0000,4.0089,0,0
320.2199,Block1,4.8123,320.2199,Block0,-6.4247,-19.0000,-9.8825,0,0
320.2199,Block1,4.320.2399,Block0,-6.1220,1.0000,4.0089,0,0
320.2399,Block1,4.8123,1.0000320.2399,Block0,-6.4247,-19.0000,-9.8825,0,0
320.2399,Blo320.2599,Block0,-6.1220,1.0000,4.0089,0,0
320.2599,Block1,4.8123,1.0000,-9.98320.2599,Block0,-6.4247,-19.0000,-9.8825,0,0
320.25320.2799,Block0,-6.1220,1.0000,4.0089,0,0
320.2799,Block1,4.8123,1.0000,-9.9878,0,0320.2799,Block0,-6.4247,-19.0000,-9.8825,0,0
320.2999,Block0,-6.1220,1.0000,4.0089,0,0
320.2999,Block1,4.8123,1.0000,-9.9878,0,0
320.320.2999,Block0,-6.4247,-19.0000,-9.8825320.3199,Block0,-6.1220,1.0000,4.0089,0,0
320.3199,Block1,4.8123,1.0000,-9.9878,0,0
320.3199,B320.3199,Block0,-6.4247,-19.0000,-320.3399,Block0,-6.1220,1.0000,4.0089,0,0
320.3399,Block1,4.8123,1.0000,-9.9878,0,0
320.3399,Block2,320.3399,Block0,-6.4247,-19.320.3599,Block0,-6.1220,1.0000,4.0089,0,0
320.3599,Block1,4.8123,1.0000,-9.9878,0,0
320.3599,Block2,-10.87320.3599,Block0,-6.424320.3799,Block0,-6.1220,1.0000,4.0089,0,0
320.3799,Block1,4.8123,1.0000,-9.9878,0,0
320.3799,Block2,-10.8741,1.0320.3799,Block0,320.3999,Block0,-6.1220,1.0000,4.0089,0,0
320.3999,Block1,4.8123,1.0000,-9.9878,0,0
320.3999,Block2,-10.8741,1.0000,4.320.3999,B320.4199,Block0,-6.1220,1.0000,4.0089,0,0
320.4199,Block1,4.8123,1.0000,-9.9878,0,0
320.4199,Block2,-10.8741,1.0000,4.4149,0320.320.4399,Block0,-6.1220,1.0000,4.0089,0,0
320.4399,Block1,4.8123,1.0000,-9.9878,0,0
320.4399,Block2,-10.8741,1.0000,4.4149,0,0
320.4599,Block0,-6.1220,1.0000,4.0089,0,0
320.4599,Block1,4.8123,1.0000,-9.9878,0,0
320.4599,Block2,-10.8741,1.0000,4.4149,0,0
320.4799,Block0,-6.1220,1.0000,4.0089,0,0
320.4799,Block1,4.8123,1.0000,-9.9878,0,0
320.4799,Block2,-10.8741,1.0000,4.4149,0,0
320.4999,Block0,-6.1220,1.0000,4.0089,0,0
320.4999,Block1,4.8123,1.0000,-9.9878,0,0
320.4999,Block2,-10.8741,1.0000,4.4149,0,0
320.5199,Block0,-6.1220,1.0000,4.0089,0,0
320.5199,Block1,4.8123,1.0000,-9.9878,0,0
320.5199,Block2,-10.8741,1.0000,4.4149,0,0
320.5399,Block0,-6.1220,1.0000,4.0089,0,0
320.5399,Block1,4.8123,1.0000,-9.9878,0,0
320.5399,Block2,-10.8741,1.0000,4.4149,0,0
320.5599,Block0,-6.1220,1.0000,4.0089,0,0
320.5599,Block1,4.8123,1.0000,-9.9878,0,0
320.5599,Block2,-10.8741,1.0000,4.4149,0,0
320.5799,Block0,-6.1220,1.0000,4.0089,0,0
320.5799,Block1,4.8123,1.0000,-9.9878,0,0
320.5799,Block2,-10.8741,1.0000,4.4149,0,0
320.5999,Block0,-6.1220,1.0000,4.0089,0,0
320.5999,Block1,4.8123,1.0000,-9.9878,0,0
320.5999,Block2,-10.8741,1.0000,4.4149,0,0
320.6199,Block0,-6.1220,1.0000,4.0089,0,0
320.6199,Block1,4.8123,1.0000,-9.9878,0,0
320.6199,Block2,-10.8741,1.0000,4.4149,0,0
320.6399,Block0,-6.1220,1.0000,4.0089,0,0
320.6399,Block1,4.8123,1.0000,-9.9878,0,0
320.6399,Block2,-10.8741,1.0000,4.4149,0,0
320.6599,Block0,-6.1220,1.0000,4.0089,0,0
320.6599,Block1,4.8123,1.0000,-9.9878,0,0
320.6599,Block2,-10.8741,1.0000,4.4149,0,0
320.6799,Block0,-6.1220,1.0000,4.0089,0,0
320.6799,Block1,4.8123,1.0000,-9.9878,0,0
320.6799,Block2,-10.8741,1.0000,4.4149,0,0
320.6999,Block0,-6.1220,1.0000,4.0089,0,0
320.6999,Block1,4.8123,1.0000,-9.9878,0,0
320.6999,Block2,-10.8741,1.0000,4.4149,0,0
320.7199,Block0,-6.1220,1.0000,4.0089,0,0
320.7199,Block1,4.8123,1.0000,-9.9878,0,0
320.7199,Block2,-10.8741,1.0000,4.4149,0,0
320.7399,Block0,-6.1220,1.0000,4.0089,0,0
320.7399,Block1,4.8123,1.0000,-9.9878,0,0
320.7399,Block2,-10.8741,1.0000,4.4149,0,0
320.7599,Block0,-6.1220,1.0000,4.0089,0,0
320.7599,Block1,4.8123,1.0000,-9.9878,0,0
320.7599,Block2,-10.8741,1.0000,4.4149,0,0
320.7799,Block0,-6.1220,1.0000,4.0089,0,0
320.7799,Block1,4.8123,1.0000,-9.9878,0,0
320.7799,Block2,-10.8741,1.0000,4.4149,0,0
320.7999,Block0,-6.1220,1.0000,4.0089,0,0
320.7999,Block1,4.8123,1.0000,-9.9878,0,0
320.7999,Block2,-10.8741,1.0000,4.4149,0,0
320.8199,Block0,-6.1220,1.0000,4.0089,0,0
320.8199,Block1,4.8123,1.0000,-9.9878,0,0
320.8199,Block2,-10.8741,1.0000,4.4149,0,0
320.8399,Block0,-6.1220,1.0000,4.0089,0,0
320.8399,Block1,4.8123,1.0000,-9.9878,0,0
320.8399,Block2,-10.8741,1.0000,4.4149,0,0
320.8599,Block0,-6.1220,1.0000,4.0089,0,0
320.8599,Block1,4.8123,1.0000,-9.9878,0,0
320.8599,Block2,-10.8741,1.0000,4.4149,0,0
320.8799,Block0,-6.1220,1.0000,4.0089,0,0
320.8799,Block1,4.8123,1.0000,-9.9878,0,0
320.8799,Block2,-10.8741,1.0000,4.4149,0,0
320.8999,Block0,-6.1220,1.0000,4.0089,0,0
320.8999,Block1,4.8123,1.0000,-9.9878,0,0
320.8999,Block2,-10.8741,1.0000,4.4149,0,0
320.9199,Block0,-6.1220,1.0000,4.0089,0,0
320.9199,Block1,4.8123,1.0000,-9.9878,0,0
320.9199,Block2,-10.8741,1.0000,4.4149,0,0
320.9399,Block0,-6.1220,1.0000,4.0089,0,0
320.9399,Block1,4.8123,1.0000,-9.9878,0,0
320.9399,Block2,-10.8741,1.0000,4.4149,0,0
320.9599,Block0,-6.1220,1.0000,4.0089,0,0
