time,x,y,z,isActive
169.9999,-10.9300,-49.0000,3.4750,171170.0199,-10.9300,-49.0000,3.47170.17170.0399,-10.9300,-49.0000,3170.05170170.0599,-10.9300,-49.000170.0799170.170.0799,-10.9300,-49.170.0999,-170.0170.0999,-10.9300,-170.1199,-3.170.11170.1199,-10.930170.1399,-3.93170.139170.1399,-10.170.1599,-3.9398170.1599170.1599,-170.1799,-3.9398,1170.1799,170.179170.1999,-3.9398,1.0170.1999,-170.170.2199,-3.9398,1.000170.2199,-01170.2399,-3.9398,1.0000,170.2399,-170.2599,-3.9398,1.0000,2.170.2599170.2799,-3.9398,1.0000,2.01170.27170.2999,-3.9398,1.0000,2.0134170.170.3199,-3.9398,1.0000,2.0134,117170.3399,-3.9398,1.0000,2.0134,1
170.3599,-3.9398,1.0000,2.0134,1
170.3799,-3.9398,1.0000,2.0134,1
170.3999,-3.9398,1.0000,2.0134,1
170.4199,-3.9398,1.0000,2.0134,1
170.4399,-3.9398,1.0000,2.0134,1
170.4599,-3.9398,1.0000,2.0134,1
170.4799,-3.9398,1.0000,2.0134,1
170.4999,-3.9398,1.0000,2.0134,1
170.5199,-3.9398,1.0000,2.0134,1
170.5399,-3.9398,1.0000,2.0134,1
170.5599,-3.9398,1.0000,2.0134,1
170.5799,-3.9398,1.0000,2.0134,1
170.5999,-3.9398,1.0000,2.0134,1
170.6199,-3.9398,1.0000,2.0134,1
170.6399,-3.9398,1.0000,2.0134,1
170.6599,-3.9398,1.0000,2.0134,1
170.6799,-3.9398,1.0000,2.0134,1
170.6999,-3.9398,1.0000,2.0134,1
170.7199,-3.9398,1.0000,2.0134,1
170.7399,-3.9398,1.0000,2.0134,1
170.7599,-3.9398,1.0000,2.0134,1
170.7799,-3.9398,1.0000,2.0134,1
170.7999,-3.9398,1.0000,2.0134,1
170.8199,-3.9398,1.0000,2.0134,1
170.8399,-3.9398,1.0000,2.0134,1
170.8599,-3.9398,1.0000,2.0134,1
170.8799,-3.9398,1.0000,2.0134,1
170.8999,-3.9398,1.0000,2.0134,1
170.9199,-3.9398,1.0000,2.0134,1
170.9399,-3.9398,1.0000,2.0134,1
170.9599,-3.9398,1.0000,2.0134,1
170.9799,-3.9398,1.0000,2.0134,1
170.9999,-3.9398,1.0000,2.0134,1
171.0199,-3.9398,1.0000,2.0134,1
171.0399,-3.9398,1.0000,2.0134,1
171.0599,-3.9398,1.0000,2.0134,1
171.0799,-3.9398,1.0000,2.0134,1
171.0999,-3.9398,1.0000,2.0134,1
171.1199,-3.9398,1.0000,2.0134,1
171.1399,-3.9398,1.0000,2.0134,1
171.1599,-3.9398,1.0000,2.0134,1
171.1799,-3.9398,1.0000,2.0134,1
171.1999,-3.9398,1.0000,2.0134,1
171.2199,-3.9398,1.0000,2.0134,1
171.2399,-3.9398,1.0000,2.0134,1
171.2599,-3.9398,1.0000,2.0134,1
171.2799,-3.9398,1.0000,2.0134,1
171.2999,-3.9398,1.0000,2.0134,1
171.3199,-3.9398,1.0000,2.0134,1
171.3399,-3.9398,1.0000,2.0134,1
171.3599,-3.9398,1.0000,2.0134,1
171.3799,-3.9398,1.0000,2.0134,1
171.3999,-3.9398,1.0000,2.0134,1
171.4199,-3.9398,1.0000,2.0134,1
171.4399,-3.9398,1.0000,2.0134,1
171.4599,-3.9398,1.0000,2.0134,1
171.4799,-3.9398,1.0000,2.0134,1
171.4999,-3.9398,1.0000,2.0134,1
171.5199,-3.9398,1.0000,2.0134,1
171.5399,-3.9398,1.0000,2.0134,1
171.5599,-3.9398,1.0000,2.0134,1
171.5799,-3.9398,1.0000,2.0134,1
171.5999,-3.9398,1.0000,2.0134,1
171.6199,-3.9398,1.0000,2.0134,1
171.6399,-3.9398,1.0000,2.0134,1
171.6599,-3.9398,1.0000,2.0134,1
171.6799,-3.9398,1.0000,2.0134,1
171.6999,-3.9398,1.0000,2.0134,1
171.7199,-3.9398,1.0000,2.0134,1
171.7399,-3.9398,1.0000,2.0134,1
171.7599,-3.9398,1.0000,2.0134,1
171.7799,-3.9398,1.0000,2.0134,1
171.7999,-3.9398,1.0000,2.0134,1
171.8199,-3.9398,1.0000,2.0134,1
171.8399,-3.9398,1.0000,2.0134,1
171.8599,-3.9398,1.0000,2.0134,1
171.8799,-3.9398,1.0000,2.0134,1
171.8999,-3.9398,1.0000,2.0134,1
171.9199,-3.9398,1.0000,2.0134,1
171.9399,-3.9398,1.0000,2.0134,1
171.9599,-3.9398,1.0000,2.0134,1
171.9799,-3.9398,1.0000,2.0134,1
171.9999,-3.9398,1.0000,2.0134,1
172.0199,-3.9398,1.0000,2.0134,1
172.0399,-3.9398,1.0000,2.0134,1
172.0599,-3.9398,1.0000,2.0134,1
172.0799,-3.9398,1.0000,2.0134,1
172.0999,-3.9398,1.0000,2.0134,1
172.1199,-3.9398,1.0000,2.0134,1
172.1399,-3.9398,1.0000,2.0134,1
172.1599,-3.9398,1.0000,2.0134,1
172.1799,-3.9398,1.0000,2.0134,1
172.1999,-3.9398,1.0000,2.0134,1
172.2199,-3.9398,1.0000,2.0134,1
172.2399,-3.9398,1.0000,2.0134,1
172.2599,-3.9398,1.0000,2.0134,1
172.2799,-3.9398,1.0000,2.0134,1
172.2999,-3.9398,1.0000,2.0134,1
172.3199,-3.9398,1.0000,2.0134,1
172.3399,-3.9398,1.0000,2.0134,1
172.3599,-3.9398,1.0000,2.0134,1
172.3799,-3.9398,1.0000,2.0134,1
172.3999,-3.9398,1.0000,2.0134,1
172.4199,-3.9398,1.0000,2.0134,1
